GeV,Pmm,Pmt,Pms
5040.080160320642,2.5461643364711223e-09,0.7524677592473149,0.07168412081066869,0.1762362364167875
5059.919839679359,2.5309630408504786e-09,0.75217594620194,0.0712291668587697,0.1769816432963076
5079.759519038076,2.560885910545925e-09,0.745595643599295,0.07200453995586467,0.1828031263663854
5099.599198396794,2.5440801017329506e-09,0.745420281890854,0.07161157116898204,0.1833707027074229
5119.438877755511,2.527420053599188e-09,0.7452670445741058,0.0712315692888774,0.18390238071737525
5139.2785571142285,2.51090718938036e-09,0.7451351670799561,0.07086419619397313,0.18440008816021816
5159.118236472947,2.4945399820557513e-09,0.7450247880257862,0.0705087636515775,0.18486437412082082
5178.957915831664,2.4783169198195366e-09,0.744936010630697,0.07016461452222025,0.18529579200217977
5198.797595190381,2.462236499645108e-09,0.7448689045919556,0.06983112160264525,0.18569489880079817
5218.637274549099,2.446297241637864e-09,0.7448235081957933,0.06950768637383743,0.18606225425924358
5238.476953907816,2.4304976840450015e-09,0.744799830060048,0.06919373790658058,0.18639842021382233
5258.316633266533,2.414836375477621e-09,0.7447978507619314,0.06888873182532598,0.1867039599966506
5278.156312625251,2.399311877934847e-09,0.7448175241040975,0.06859214937413106,0.18697943810825213
5297.995991983968,2.3841534094219322e-09,0.7448624456076987,0.06830172452651573,0.1872242601247138
5317.835671342686,2.3688923074668245e-09,0.7449250520758255,0.06802056793918615,0.1874413935827508
5337.675350701404,2.3547887507432535e-09,0.7450286913510353,0.06773664839167873,0.1876207619833097
5357.515030060121,2.285174809609788e-09,0.7545829254791735,0.06477716877156932,0.180978620658912
5377.354709418838,2.272497441860801e-09,0.7545524569287246,0.06449560343479957,0.18128930632826035
5397.194388777555,2.1963274868020207e-09,0.7596364762714803,0.06290392594837589,0.1779272807662794
5417.034068136273,2.184946899964682e-09,0.7595722520670597,0.06262422631903752,0.17827003669655425
5436.87374749499,2.173650246770336e-09,0.7595275542684233,0.06235219968894766,0.178585693299152
5456.7134268537075,2.1624109888955743e-09,0.7595019474392156,0.06208759898290012,0.17887476897235954
5476.5531062124255,2.151242124048299e-09,0.759495581248202,0.06182992821161009,0.1791376930434674
5496.392785571143,2.1401432584886733e-09,0.7595083771591393,0.061578801565465954,0.17937492888971726
5516.23246492986,2.1291138384434935e-09,0.7595402425622627,0.061333849781485955,0.17958693744561324
5536.072144288578,2.118153338837404e-09,0.7595910677963364,0.061094720580455904,0.17977417974617996
5555.911823647295,2.107266881489108e-09,0.7596605794665772,0.06086111109147682,0.17993723132773864
5575.751503006012,2.118669669222648e-09,0.7601980371541455,0.061599911000645935,0.17854989347613723
5595.59118236473,2.042447081695363e-09,0.7651025035989233,0.059893345061856465,0.17545212035760652
5615.430861723447,2.0322186945691302e-09,0.765187904226394,0.05965387627675003,0.17560525027338955
5635.2705410821645,2.022039232623817e-09,0.7652904377100214,0.05941956668177346,0.17573602214681552
5655.110220440883,2.0119201876869383e-09,0.7654101313209658,0.05919004806554179,0.17584485561889426
5674.9498997996,2.0018611729930575e-09,0.765546828383631,0.058965049253189177,0.17593217781926407
5694.789579158317,1.991861803954577e-09,0.7657003617023366,0.058744311675645,0.1759984138182564
5714.629258517035,1.9819216981772643e-09,0.7658705543069877,0.058527588870970065,0.17604398637918475
5734.468937875752,1.972040475471488e-09,0.7660572201664753,0.05831464600306621,0.1760693157255379
5754.308617234469,1.962217757859695e-09,0.7662601648708847,0.058105259397255846,0.17607481932251715
5774.148296593186,1.9524531695804644e-09,0.7664791862835455,0.057899216092232385,0.1760609116723636
5793.987975951904,1.9394951504059756e-09,0.7664801793256217,0.05782754762628613,0.1761562251487388
5813.827655310622,1.9299289939340574e-09,0.7667380885749795,0.05762575383776732,0.17609889533081585
5833.667334669339,1.920416800649359e-09,0.7670112746224423,0.057426733530789205,0.17602352409518549
5853.507014028057,1.9109583231360495e-09,0.7672995121003292,0.05723031325299258,0.17593050980760852
5873.346693386774,1.9015533115355843e-09,0.7676025708022491,0.05703632820208629,0.17582024704043842
5893.186372745491,1.892201513711541e-09,0.7679202161704707,0.05684462186831447,0.17569312644225685
5913.026052104209,1.8847554571051347e-09,0.7682841481723708,0.056634361088628134,0.17553642141231768
5932.865731462926,1.875470607149341e-09,0.7686289657661882,0.056447214710657174,0.17537762523026135
5952.705410821643,1.866239025257013e-09,0.768987683282954,0.05626191670987721,0.17520308634160894
5972.5450901803615,1.8570604330752975e-09,0.7693600522810089,0.05607834043988165,0.17501317948855946
5992.384769539079,1.8479345511652787e-09,0.7697458220846631,0.05589636595346914,0.1748082749633035
6012.224448897796,1.82975182813917e-09,0.7703489427599437,0.05563162093591185,0.17446186285577645
6032.064128256514,1.8207796503916587e-09,0.770757077344241,0.05545217880027289,0.17423205906282452
6051.903807615231,1.8118590617306957e-09,0.7711778306274075,0.055274040384099894,0.17398833705538624
6071.743486973948,1.8029897862640054e-09,0.7716109478472617,0.05509710919812135,0.1737310478124602
6091.583166332666,1.794174663118856e-09,0.7720560211011273,0.05492135759989474,0.17346062896474743
6111.422845691383,1.7854185696721429e-09,0.7725125487291502,0.05474680795219177,0.17317756366001433
6131.2625250501005,1.776712950282255e-09,0.7729806840323952,0.054573212453245076,0.17288194006137972
6151.102204408819,1.8391337299101151e-09,0.7716304745874951,0.05520902200894858,0.17358784196102867
6170.941883767536,1.8298770311282091e-09,0.7721566215082935,0.055040876126092306,0.17322846269931466
6190.781563126253,1.8206791744351545e-09,0.7726938510967011,0.05487319794557262,0.17285754760561123
6210.62124248497,1.8115397126779082e-09,0.7732418916150435,0.05470593058467263,0.17247542489592882
6230.460921843688,1.8024582025990234e-09,0.7738004727797025,0.054539020957692134,0.17208241754363565
6250.300601202405,1.7934342047755085e-09,0.7743693259331379,0.05437241959855054,0.17167884328476432
6270.140280561122,1.8050343097650167e-09,0.770112450909947,0.0584769679285432,0.17158239559816638
6289.97995991984,1.6895497623415884e-09,0.7721299694417895,0.057468667976390636,0.17056724393320727
6309.819639278558,1.680460414815171e-09,0.7728918838338465,0.0572698949231311,0.17000357873431485
6329.659318637275,1.6714436705867481e-09,0.7736602546911494,0.05707148022469377,0.16943385435622949
6349.498997995993,1.6624962686148256e-09,0.7744351436346262,0.05687286720572541,0.16885705813663596
6369.33867735471,1.6536187472687267e-09,0.7752161493840302,0.056674317088138006,0.1682740941484173
6389.178356713427,1.6448103751825018e-09,0.7760030341531472,0.056475817795045534,0.16768521178744156
6409.018036072145,1.6360704302733401e-09,0.7767955637145304,0.0562773589453276,0.16709065520845354
6428.857715430862,1.6273981996074375e-09,0.7775935074330192,0.05607893175640982,0.1664906633885343
6448.697394789579,1.6187929792678029e-09,0.7783966382938194,0.05588052895142684,0.16588547019160557
6468.5370741482975,1.6129303032103333e-09,0.7794413378325673,0.05538161267400392,0.16531061647492726
6488.376753507015,1.6046337886284433e-09,0.7802410647848975,0.055183978535261274,0.16470848519291095
6508.216432865732,1.5963987487462395e-09,0.7810453698820253,0.05498640702057954,0.16410171238885027
6528.05611222445,1.595332709072527e-09,0.7818676459988796,0.05472615976028464,0.16355540798383533
6547.895791583167,1.5870961581586408e-09,0.7826783303042177,0.054529891693704514,0.1629404842668285
6567.735470941884,1.5789213624930992e-09,0.7834930486907432,0.05433365830699101,0.16232150220908065
6587.575150300601,1.5708092270028626e-09,0.784311549308148,0.054137697998457066,0.16169918842504166
6607.414829659319,1.5627560134496534e-09,0.7851337487877532,0.053941526101375196,0.16107266535774384
6627.2545090180365,1.5547626891515543e-09,0.785959393565516,0.053745390328393226,0.1604426706112805
6647.094188376754,1.5468286471713013e-09,0.7867882946717849,0.05354929281315719,0.15980939067589234
6666.933867735472,1.5389532881898173e-09,0.7876202666833627,0.05335323645616283,0.15917300773828852
6686.773547094189,1.5311360203955638e-09,0.7884551277092392,0.05315722487168904,0.15853369974878034
6706.613226452906,1.5233762593754045e-09,0.7892926993738394,0.05296126233727291,0.1578916404883665
6726.452905811624,1.5156734280087705e-09,0.7901328067979271,0.05276535374566138,0.15724699963568387
6746.292585170341,1.508026956508114e-09,0.7909752785767517,0.05256950456219056,0.15659994283127804
6766.132264529058,1.5662594411070937e-09,0.7915212966965476,0.0507450534432893,0.15792175250883747
6785.971943887776,1.558910993426827e-09,0.792300944453881,0.05056404410653536,0.1573228605151906
6805.811623246494,1.5516239531030031e-09,0.7930833962242603,0.05038317269780471,0.15672102414101446
6825.651302605211,1.544395763993602e-09,0.7938685096642303,0.05020242956403443,0.15611639534557517
6845.490981963929,1.5372136574179541e-09,0.7946561969786763,0.050021751730724325,0.1555091246128231
6865.330661322646,1.530077246628397e-09,0.7954463004206708,0.04984114284111533,0.15489936605798857
6885.170340681363,1.5246275065973574e-09,0.7962369502021682,0.04964621310038991,0.15430171961445996
6905.010020040081,1.5175574149660623e-09,0.7970310208120568,0.04946602184125141,0.15368759908337865
6924.849699398798,1.5105322778696734e-09,0.7978270665590856,0.04928590848014723,0.15307142233868726
6944.689378757515,1.503553122751949e-09,0.798624936951878,0.04910589087789795,0.15245332204506645
6964.529058116233,1.4966201341033387e-09,0.799424488783629,0.04892597970275931,0.15183343077084116
6984.368737474951,1.4897308928932487e-09,0.8002255888737242,0.04874616315251805,0.15121189351262349
7004.208416833668,1.4828850315315042e-09,0.8010280998278202,0.04856644775565009,0.15058884116483112
7024.048096192385,1.4760821859528577e-09,0.8018318871325134,0.048386840319666294,0.1499644014630271
7043.887775551103,1.4693219955865438e-09,0.8026368191268232,0.0482073479053794,0.14933869903809985
7063.72745490982,1.4626041033257369e-09,0.8034427669727672,0.048027977802464754,0.14871185547005647
7083.567134268537,1.4559281554972668e-09,0.8042496046251147,0.047848737506265976,0.1480839893414051
7103.406813627255,1.4492938018312751e-09,0.8050572088003816,0.04766963469578731,0.14745521629010055
7123.2464929859725,1.4427006954311829e-09,0.8058654589451433,0.047490677212825114,0.14682564906204082
7143.08617234469,1.4361484927435769e-09,0.8066742372037385,0.04731187304218996,0.14619539756308758
7162.925851703408,1.4296368535283561e-09,0.8074834283854135,0.04713323029297036,0.14556456891059902
7182.765531062125,1.423165440828975e-09,0.8082929199309797,0.04695475718079521,0.14493326748445992
7202.605210420842,1.4167339209428294e-09,0.8091026018790369,0.046776462011052414,0.14430159497758677
7222.44488977956,1.410341963391747e-09,0.8099123668318162,0.04659835316301824,0.14366965044590757
7242.284569138277,1.4039892408927547e-09,0.8107221099206992,0.04642043907486391,0.14303753035779207
7262.124248496994,1.397675429328823e-09,0.8115317287714527,0.04624272822949495,0.1424053286429284
7281.963927855712,1.391400207719921e-09,0.8123411234692398,0.046065229141190094,0.14177313674063613
7301.80360721443,1.385163258194218e-09,0.8131501965234282,0.04588795034300527,0.14114104364760516
7321.643286573147,1.3789596309574466e-09,0.8139588707795702,0.04571092263694967,0.1405090535549071
7341.482965931864,1.3727984188236785e-09,0.8147670176985349,0.04553410927736086,0.13987741736694212
7361.322645290582,1.3666745394651208e-09,0.8155745646686422,0.04535754183047226,0.13924613275693404
7381.162324649299,1.3605876872848392e-09,0.8163814235434333,0.04518122879169653,0.13861527941701554
7401.002004008016,1.354537559648416e-09,0.8171875084232201,0.04500517862258157,0.13798493482656446
7420.841683366734,1.3485238568562282e-09,0.8179927356195725,0.044829399742130585,0.1373551742963673
7440.681362725451,1.3420197253182505e-09,0.8187911255450261,0.044646272960621874,0.13673965812498137
7460.521042084169,1.3360958231591564e-09,0.8195942821585259,0.04447132690843778,0.13611112908979736
7480.360721442887,1.3302072195549416e-09,0.8203963614386504,0.04429667350457387,0.1354833825354153
7500.200400801604,1.324410244451491e-09,0.8211971043741704,0.04412214393279603,0.13485767191171852
7520.040080160321,1.318590496930178e-09,0.8219968023792856,0.043948103917168996,0.13423167599863134
7539.879759519039,1.3128052156487104e-09,0.8227952026539331,0.04377438075552142,0.1336066590836337
7559.719438877756,1.3070501008365583e-09,0.8235924776448507,0.043601180414516494,0.1329823609524849
7579.559118236473,1.3013287818971712e-09,0.8243883390576703,0.04342831835014688,0.13235914133364943
7599.398797595191,1.295641234433287e-09,0.825182706050255,0.0432557900554322,0.13173707829169168
7619.2384769539085,1.2900450891179216e-09,0.8259754452587105,0.04308361178001159,0.13111745171686606
7639.078156312626,1.2844233277424925e-09,0.8267666339203454,0.042911774182449944,0.13049784951315438
7658.917835671344,1.2788345425084622e-09,0.827556140905234,0.04274029341671855,0.12987956860230288
7678.757515030061,1.2732784677691232e-09,0.8283439074059785,0.04256917694382378,0.12926266039314918
7698.597194388778,1.3077926393225908e-09,0.8300804508325073,0.04303850762621694,0.12704513002968176
7718.436873747496,1.302153130008231e-09,0.8308891180850809,0.04286382768745788,0.12641090959615028
7738.276553106213,1.2965468754324176e-09,0.8316956305297631,0.04268953917949559,0.12577844936280588
7758.11623246493,1.2909736040203232e-09,0.8324999367890815,0.04251564965619472,0.12514779320390942
7777.9559118236475,1.2854330465433466e-09,0.8333019871358783,0.04234216653051711,0.12451898348413032
7797.795591182366,1.27992493819675e-09,0.8341017334322904,0.042169097057735166,0.123892061136882
7817.635270541083,1.2744490159475653e-09,0.834899129133483,0.04199644835391529,0.12326706564138633
7837.4749498998,1.2698395637997515e-09,0.8356806060579678,0.041817331763457574,0.12267182367302877
7857.314629258518,1.2644158176055248e-09,0.8364731717797004,0.041645686668460496,0.12205056745667646
7877.154308617235,1.259023666153622e-09,0.8372632606481247,0.04147447993299996,0.12143134763319349
7896.993987975952,1.2536628535672713e-09,0.8380508319710958,0.041303718136879254,0.12081419836396091
7916.83366733467,1.248333126646959e-09,0.8388358464885788,0.04113340771020143,0.12019915252755632
7936.673346693387,1.2430342348404587e-09,0.8396182663432273,0.04096355493338015,0.1195862417491526
7956.513026052105,1.2377659302132565e-09,0.8403980550513709,0.04079416593728876,0.11897549642937325
7976.352705410823,1.2325279674191666e-09,0.8411751774744051,0.04062524670353615,0.11836694577262123
7996.19238476954,1.2273201036713968e-09,0.8419495997905867,0.04045680306486448,0.1177606178148787
8016.032064128257,1.2221420987138271e-09,0.8427212894672308,0.04028884070565959,0.11715653945099026
8035.871743486975,1.216993714792626e-09,0.8434902152333207,0.040121365162568444,0.1165547364614347
8055.711422845692,1.2118747166281924e-09,0.8442563470525146,0.03995438182521602,0.11595523353858887
8075.551102204409,1.2067848713873473e-09,0.8450196560965683,0.03978789593701624,0.11535805431249668
8095.390781563127,1.2017239486558601e-09,0.8457801147191527,0.03962191259606886,0.1147632213761457
8115.2304609218445,1.1966917204112655e-09,0.8465376964300818,0.039456436756140516,0.11417075631025636
8135.070140280562,1.191687960995929e-09,0.8472923758699348,0.03929147322771855,0.11358067970759837
8154.909819639279,1.1867124470904504e-09,0.8480441287850884,0.03912702667913893,0.11299301119683142
8174.749498997997,1.1817649576872398e-09,0.8487929320031417,0.03896310163777739,0.11240776946588515
8194.589178356713,1.1768452740645457e-09,0.8495387634087345,0.038799702491303205,0.11182497228488018
8214.428857715431,1.1719531797605767e-09,0.850281601919773,0.03863683348898909,0.1112446365285981
8234.26853707415,1.1670884605479843e-09,0.8510214274640294,0.03847449874307259,0.11066677819851074
8254.108216432865,1.162250904408609e-09,0.8517582209561462,0.03831270223016632,0.11009141244436958
8273.947895791584,1.1574403015085073e-09,0.8524919642750177,0.03815144779271212,0.10951855358536516
8293.787575150302,1.1526564441731362e-09,0.8532226402415569,0.03799073914047523,0.10894821513086597
8313.627254509018,1.1478991268629043e-09,0.853950232596846,0.037830579852075386,0.10838040980073838
8333.466933867736,1.1431681461489501e-09,0.8546747259806584,0.03767097337655189,0.10781514954525426
8353.306613226454,1.1384633010812568e-09,0.8553961059139615,0.03751192303632345,0.10725244555964818
8373.14629258517,1.1337843919960272e-09,0.8561143587675358,0.037353432024720266,0.10669230831791683
8392.985971943888,1.1291312216345216e-09,0.856829471751919,0.03719550341164837,0.10613474757725914
8412.825651302606,1.1245035947803841e-09,0.8575414328944972,0.03703814014408288,0.10557977240047389
8432.665330661323,1.119901318205999e-09,0.8582502310193872,0.03688134504760082,0.10502739117454951
8452.50501002004,1.1161057868028533e-09,0.8589562380589487,0.03672524735202288,0.10449946188930204
8472.344689378759,1.1115466685074055e-09,0.8596586731827939,0.03656959264897376,0.10395203741420127
8492.184368737475,1.1070123920638779e-09,0.8603579163881384,0.036414513998218656,0.10340723129881096
8512.024048096193,1.1025027716760822e-09,0.8610539594999208,0.03626001375382258,0.10286504936069375
8531.863727454911,1.098017623425257e-09,0.8617467950467803,0.03610609415720697,0.1023254968261942
8551.703406813627,1.0935567652487608e-09,0.8624364162434897,0.035952757338901194,0.10178857834625622
8571.543086172345,1.0891200169188227e-09,0.863122816973715,0.035800005320296494,0.10125429801191325
8591.382765531063,1.0847072000217003e-09,0.8638059917731109,0.035647840015404254,0.10072265936944244
8611.22244488978,1.0803181379368908e-09,0.8644859358127236,0.035496263232613685,0.10019366543520104
8631.062124248498,1.0759526558166346e-09,0.8651626448827253,0.035345276676449405,0.09966731871014495
8650.901803607216,1.0716105805656556e-09,0.865836115376452,0.03519488194932733,0.09914362119403317
8670.741482965932,1.0672917408210097e-09,0.8665063442747585,0.035045080553306934,0.0986225743993303
8690.58116232465,1.0629959669322574e-09,0.8671733291306699,0.03489587389183889,0.0981041793648045
8710.420841683368,1.0587230909417614e-09,0.8678370680543402,0.03474726327150703,0.09758843666883575
8730.260521042084,1.0544729465652846e-09,0.8684975596983031,0.03459924990376359,0.09707534644242949
8750.100200400802,1.050253197255938e-09,0.8691550523401195,0.03445188700743024,0.09656460615026305
8769.93987975952,1.0460575743255298e-09,0.8698093552988798,0.03430513410568519,0.096056447751367
8789.779559118237,1.0418843627844497e-09,0.8704604197262719,0.03415898169791951,0.09555092979450755
8809.619238476955,1.0377334023954112e-09,0.8711082463269643,0.03401343061058943,0.095048050743157
8829.458917835673,1.0336045344155682e-09,0.8717528362734461,0.0338684815834111,0.09454780867961195
8849.298597194389,1.0294976015807989e-09,0.8723941911930053,0.033724135271069704,0.09405020131630769
8869.138276553107,1.0254124480901794e-09,0.8730323131549758,0.033580392244915006,0.09355522600687638
8888.977955911825,1.0213489195906154e-09,0.8736672046582543,0.0334372529946411,0.09306287975695654
8908.817635270541,1.017306863161652e-09,0.874298868619079,0.03329471792995194,0.09257315923474758
8928.65731462926,1.0132861273004182e-09,0.8749273083590686,0.03315278738221021,0.09208606078132761
8948.496993987977,1.011934861465948e-09,0.8732032181289242,0.032579242639025244,0.09445356675925377
8968.336673346694,1.0082088413876622e-09,0.873821902771865,0.032444293302399674,0.0939698032845191
8988.176352705412,1.0044573248282368e-09,0.8744379675644869,0.0323099647549775,0.0934874550871412
9008.01603206413,1.0007231003603013e-09,0.8750510750582268,0.03217616973250002,0.0930075317508188
9027.855711422846,9.970053552895996e-10,0.8756613912476947,0.03204294754182893,0.0925298630483877
9047.695390781564,9.933038388569863e-10,0.8762689589443727,0.031910307171128846,0.09205440547525748
9067.535070140282,9.89619377710742e-10,0.8768735686358058,0.03177819969261583,0.09158137271505873
9087.374749498998,9.86004744838562e-10,0.8774777401138598,0.03164712935310635,0.09110774487296472
9107.214428857716,9.824747227992978e-10,0.8780801024558903,0.0315168201962286,0.09063598183840532
9127.054108216433,9.789156042654685e-10,0.8786795776831112,0.031387022228938806,0.09016576569866286
9146.89378757515,9.753720796446605e-10,0.8792761223181815,0.03125774302005444,0.08969796121678127
9166.733466933869,9.488129139580465e-10,0.8789894151155718,0.03095675742749219,0.09027778623733011
9186.573146292585,9.452840414026037e-10,0.8795721779587203,0.030829291689225203,0.08982188662690356
9206.412825651303,9.41771236051214e-10,0.8801520695777191,0.030702351770222118,0.08936833362876202
9226.252505010021,9.382744111734363e-10,0.8807290931806985,0.03057593780220625,0.08891712391294367
9246.092184368737,9.347934805778796e-10,0.881303252295901,0.0304500498576477,0.08846825388840075
9265.931863727455,9.31367193832134e-10,0.8818742138537723,0.030324612499969168,0.08802267119325863
9285.771543086174,9.279173370459524e-10,0.8824426581171302,0.030199777919034526,0.08757845812503451
9305.61122244489,9.245474494114268e-10,0.8830110861988835,0.030075987292133774,0.08713321631350154
9325.450901803608,9.212057481013032e-10,0.8835774087925685,0.029952844968781287,0.08668945479703671
9345.290581162326,9.178775945638601e-10,0.8841411479724022,0.02983026302422793,0.08624776610068485
9365.130260521042,9.145640706169669e-10,0.8847020649816671,0.02970819151560272,0.08580838923164497
9384.96993987976,9.112658448265808e-10,0.8852601815817404,0.029586633403633485,0.0853712995192618
9404.809619238478,9.080227152946646e-10,0.8858154397398158,0.02946559095905807,0.08493732286918841
9424.649298597195,9.047523802584454e-10,0.8863679259273994,0.0293450509702787,0.08450483462111501
9444.488977955913,9.014961556854918e-10,0.886917604094498,0.02922501976016899,0.08407464596629159
9464.32865731463,8.982539672860294e-10,0.8874644796281064,0.029105497040501156,0.08364675182631731
9484.168336673347,8.9502574139625e-10,0.888008558161372,0.028986482476733126,0.0832211469226476
9504.008016032065,8.918114049694226e-10,0.8885498455663593,0.028867975688997627,0.08279782578284883
9523.847695390783,8.886108855673995e-10,0.8890883479469524,0.028749976253080588,0.08237678274671262
9543.6873747495,8.854241113521183e-10,0.8896240716319104,0.02863248370138747,0.08195801197224056
9563.527054108217,8.822510110772139e-10,0.8901570231680558,0.028515497523897836,0.08154150744149893
9583.366733466935,8.790915140798811e-10,0.8906872093136119,0.028399017169109152,0.08112726296634211
9603.206412825652,8.759455502727901e-10,0.8912146370316745,0.028283042044968117,0.08071527219401212
9623.04609218437,8.728130501361629e-10,0.8917393134838151,0.028167571519790394,0.0803055286126137
9642.885771543088,8.696939447099469e-10,0.8922612460238225,0.028052604923168648,0.07989802555647035
9662.725450901804,8.73553997707401e-10,0.8925246290088081,0.027895239888136098,0.0797843915762697
9682.565130260522,8.704061486987696e-10,0.8930420844943737,0.02778187212969217,0.07937968885292332
9702.40480961924,8.672720341839352e-10,0.8935568244655351,0.027668997323084955,0.0789772115377285
9722.244488977956,8.641515813913421e-10,0.8940688566841514,0.027556614784492308,0.07857695252750924
9742.084168336674,8.610447181436124e-10,0.8945781890825069,0.027444723793768385,0.07817890458536123
9761.923847695392,8.579513728494202e-10,0.8950848297576406,0.027333323595304913,0.07778306034545278
9781.763527054109,8.548714744957294e-10,0.895588786965804,0.027222413398881127,0.07738941231771147
9801.603206412827,8.518049526399952e-10,0.8960900691170401,0.027111992380501618,0.07699795289240334
9821.442885771545,8.487517374025176e-10,0.8965886847698694,0.027002059683221488,0.07660867434461438
9841.282565130261,8.457117594589599e-10,0.8970846426261001,0.02689261441796032,0.07622156883862245
9861.122244488979,8.426849500329685e-10,0.8975779515257459,0.026783655664303536,0.0758366284321713
9880.961923847695,8.729580487194422e-10,0.9005800705214966,0.02697150230055613,0.07265064670636996
9900.801603206413,8.698378830374736e-10,0.9010700454381649,0.02686030749690879,0.07227131724548672
9920.641282565131,8.667317845149895e-10,0.9015572888646117,0.02674962948589209,0.07189420364606475
9940.480961923848,8.636396785105202e-10,0.9020418120685468,0.026639466906069716,0.07151929601028391
9960.320641282566,8.605614908505515e-10,0.9025236264030317,0.026529818370261287,0.07114658438050253
9980.160320641284,8.574971478265253e-10,0.9030027433023583,0.026420682466321944,0.07077605874260419
10000.0,8.544465761919221e-10,0.903479174278028,0.026312057757907834,0.07040770902925372
